300, 100, 10000000000, 256, 455052511,   0.411324
300, 200, 10000000000, 256, 455052511,   0.412248
300, 300, 10000000000, 256, 455052511,   0.412714
300, 400, 10000000000, 256, 455052511,   0.411445
300, 500, 10000000000, 256, 455052511,   0.411010
400, 100, 10000000000, 256, 455052511,   0.387868
400, 200, 10000000000, 256, 455052511,   0.387474
400, 300, 10000000000, 256, 455052511,   0.386611
400, 400, 10000000000, 256, 455052511,   0.387453
400, 500, 10000000000, 256, 455052511,   0.388016
500, 100, 10000000000, 256, 455052511,   0.378565
500, 200, 10000000000, 256, 455052511,   0.383441
500, 300, 10000000000, 256, 455052511,   0.380425
500, 400, 10000000000, 256, 455052511,   0.382902
500, 500, 10000000000, 256, 455052511,   0.382062
600, 100, 10000000000, 256, 455052511,   0.378155
600, 200, 10000000000, 256, 455052511,   0.380400
600, 300, 10000000000, 256, 455052511,   0.379490
600, 400, 10000000000, 256, 455052511,   0.379559
600, 500, 10000000000, 256, 455052511,   0.376502
700, 100, 10000000000, 256, 455052511,   0.378752
700, 200, 10000000000, 256, 455052511,   0.379593
700, 300, 10000000000, 256, 455052511,   0.378379
700, 400, 10000000000, 256, 455052511,   0.380110
700, 500, 10000000000, 256, 455052511,   0.380505
800, 100, 10000000000, 256, 455052511,   0.379933
800, 200, 10000000000, 256, 455052511,   0.377643
800, 300, 10000000000, 256, 455052511,   0.380247
800, 400, 10000000000, 256, 455052511,   0.378337
800, 500, 10000000000, 256, 455052511,   0.378223
900, 100, 10000000000, 256, 455052511,   0.379817
900, 200, 10000000000, 256, 455052511,   0.377854
900, 300, 10000000000, 256, 455052511,   0.384605
900, 400, 10000000000, 256, 455052511,   0.382477
900, 500, 10000000000, 256, 455052511,   0.378415
300, 100, 10000000000, 256, 455052511,   0.410989
300, 200, 10000000000, 256, 455052511,   0.409728
300, 300, 10000000000, 256, 455052511,   0.413369
300, 400, 10000000000, 256, 455052511,   0.413953
300, 500, 10000000000, 256, 455052511,   0.411864
400, 100, 10000000000, 256, 455052511,   0.386773
400, 200, 10000000000, 256, 455052511,   0.387877
400, 300, 10000000000, 256, 455052511,   0.389230
400, 400, 10000000000, 256, 455052511,   0.388040
400, 500, 10000000000, 256, 455052511,   0.388308
500, 100, 10000000000, 256, 455052511,   0.378237
500, 200, 10000000000, 256, 455052511,   0.380948
500, 300, 10000000000, 256, 455052511,   0.380211
500, 400, 10000000000, 256, 455052511,   0.380617
500, 500, 10000000000, 256, 455052511,   0.380722
600, 100, 10000000000, 256, 455052511,   0.379158
600, 200, 10000000000, 256, 455052511,   0.381449
600, 300, 10000000000, 256, 455052511,   0.378684
600, 400, 10000000000, 256, 455052511,   0.377948
600, 500, 10000000000, 256, 455052511,   0.381713
700, 100, 10000000000, 256, 455052511,   0.379711
700, 200, 10000000000, 256, 455052511,   0.379667
700, 300, 10000000000, 256, 455052511,   0.376882
700, 400, 10000000000, 256, 455052511,   0.378770
700, 500, 10000000000, 256, 455052511,   0.376767
800, 100, 10000000000, 256, 455052511,   0.379929
800, 200, 10000000000, 256, 455052511,   0.377652
800, 300, 10000000000, 256, 455052511,   0.378000
800, 400, 10000000000, 256, 455052511,   0.380587
800, 500, 10000000000, 256, 455052511,   0.377204
900, 100, 10000000000, 256, 455052511,   0.381305
900, 200, 10000000000, 256, 455052511,   0.381514
900, 300, 10000000000, 256, 455052511,   0.380274
900, 400, 10000000000, 256, 455052511,   0.381134
900, 500, 10000000000, 256, 455052511,   0.381307
300, 100, 10000000000, 256, 455052511,   0.412144
300, 200, 10000000000, 256, 455052511,   0.411334
300, 300, 10000000000, 256, 455052511,   0.411239
300, 400, 10000000000, 256, 455052511,   0.412142
300, 500, 10000000000, 256, 455052511,   0.410621
400, 100, 10000000000, 256, 455052511,   0.388847
400, 200, 10000000000, 256, 455052511,   0.387852
400, 300, 10000000000, 256, 455052511,   0.385381
400, 400, 10000000000, 256, 455052511,   0.389018
400, 500, 10000000000, 256, 455052511,   0.387142
500, 100, 10000000000, 256, 455052511,   0.381138
500, 200, 10000000000, 256, 455052511,   0.379955
500, 300, 10000000000, 256, 455052511,   0.380518
500, 400, 10000000000, 256, 455052511,   0.381174
500, 500, 10000000000, 256, 455052511,   0.380067
600, 100, 10000000000, 256, 455052511,   0.381030
600, 200, 10000000000, 256, 455052511,   0.382996
600, 300, 10000000000, 256, 455052511,   0.377685
600, 400, 10000000000, 256, 455052511,   0.380639
600, 500, 10000000000, 256, 455052511,   0.382185
700, 100, 10000000000, 256, 455052511,   0.378320
700, 200, 10000000000, 256, 455052511,   0.378136
700, 300, 10000000000, 256, 455052511,   0.376668
700, 400, 10000000000, 256, 455052511,   0.380166
700, 500, 10000000000, 256, 455052511,   0.380520
800, 100, 10000000000, 256, 455052511,   0.378044
800, 200, 10000000000, 256, 455052511,   0.379379
800, 300, 10000000000, 256, 455052511,   0.379078
800, 400, 10000000000, 256, 455052511,   0.375926
800, 500, 10000000000, 256, 455052511,   0.380469
900, 100, 10000000000, 256, 455052511,   0.380143
900, 200, 10000000000, 256, 455052511,   0.380929
900, 300, 10000000000, 256, 455052511,   0.381264
900, 400, 10000000000, 256, 455052511,   0.381733
900, 500, 10000000000, 256, 455052511,   0.382441
300, 100, 10000000000, 256, 455052511,   0.409009
300, 200, 10000000000, 256, 455052511,   0.416688
300, 300, 10000000000, 256, 455052511,   0.409586
300, 400, 10000000000, 256, 455052511,   0.411082
300, 500, 10000000000, 256, 455052511,   0.408382
400, 100, 10000000000, 256, 455052511,   0.387930
400, 200, 10000000000, 256, 455052511,   0.388696
400, 300, 10000000000, 256, 455052511,   0.390903
400, 400, 10000000000, 256, 455052511,   0.389436
400, 500, 10000000000, 256, 455052511,   0.389301
500, 100, 10000000000, 256, 455052511,   0.381937
500, 200, 10000000000, 256, 455052511,   0.379551
500, 300, 10000000000, 256, 455052511,   0.380310
500, 400, 10000000000, 256, 455052511,   0.381274
500, 500, 10000000000, 256, 455052511,   0.381613
600, 100, 10000000000, 256, 455052511,   0.381222
600, 200, 10000000000, 256, 455052511,   0.378965
600, 300, 10000000000, 256, 455052511,   0.380187
600, 400, 10000000000, 256, 455052511,   0.379522
600, 500, 10000000000, 256, 455052511,   0.379285
700, 100, 10000000000, 256, 455052511,   0.380180
700, 200, 10000000000, 256, 455052511,   0.380080
700, 300, 10000000000, 256, 455052511,   0.377295
700, 400, 10000000000, 256, 455052511,   0.381423
700, 500, 10000000000, 256, 455052511,   0.378331
800, 100, 10000000000, 256, 455052511,   0.379934
800, 200, 10000000000, 256, 455052511,   0.379798
800, 300, 10000000000, 256, 455052511,   0.379921
800, 400, 10000000000, 256, 455052511,   0.379130
800, 500, 10000000000, 256, 455052511,   0.380331
900, 100, 10000000000, 256, 455052511,   0.380220
900, 200, 10000000000, 256, 455052511,   0.382161
900, 300, 10000000000, 256, 455052511,   0.381397
900, 400, 10000000000, 256, 455052511,   0.381296
900, 500, 10000000000, 256, 455052511,   0.381156
