PBFE,2.0,1M,136322,29.334
PBFE,3.0,1M,338070,29.054
PBFE,4.0,1M,670060,28.958
PBFE,5.0,1M,1191650,29.274
PBFE,6.0,1M,1510672,25.554
PBFE,7.0,1M,2202958,26.29
PBFE,8.0,1M,2821060,30.436
PBFE,9.0,1M,3487454,27.966
PBFE,10.0,1M,4262474,28.769
PBFE,2.0,2M,543152,35.325
PBFE,3.0,2M,1348172,37.717
PBFE,4.0,2M,2677062,37.216
PBFE,5.0,2M,4757840,36.786
PBFE,6.0,2M,6035050,36.461
PBFE,7.0,2M,8807282,35.611
PBFE,8.0,2M,11276418,36.645
PBFE,9.0,2M,13939396,34.934
PBFE,10.0,2M,17038696,37.728
PBFE,2.0,4M,2172802,44.263
PBFE,3.0,4M,5392428,44.331
PBFE,4.0,4M,10703896,46.216
PBFE,5.0,4M,19020528,44.014
PBFE,6.0,4M,24126164,45.473
PBFE,7.0,4M,35219890,53.744
PBFE,8.0,4M,45089312,48.272
PBFE,9.0,4M,55722874,49.933
PBFE,10.0,4M,68121160,60.767
PBFE,2.0,8M,8688234,61.725
PBFE,3.0,8M,21556968,64.187
PBFE,4.0,8M,42779824,66.4
PBFE,5.0,8M,76032814,69.255
PBFE,6.0,8M,96448754,60.697
PBFE,7.0,8M,140755352,62.968
PBFE,8.0,8M,180170340,83.204
PBFE,9.0,8M,222665686,83.699
PBFE,10.0,8M,272195122,95.321
PBFE,2.0,16M,34721212,90.316
PBFE,3.0,16M,86160738,112.794
PBFE,4.0,16M,170946176,125.137
PBFE,5.0,16M,303843356,164.259
PBFE,6.0,16M,385416154,211.297
PBFE,7.0,16M,562460534,358.135
PBFE,8.0,16M,719924862,542.947
PBFE,9.0,16M,889713766,386.617
PBFE,10.0,16M,1087550848,666.658
BFE,2.0,1M,136322,128.111
BFE,3.0,1M,338070,154.778
BFE,4.0,1M,670060,179.369
BFE,5.0,1M,1191650,199.236
BFE,6.0,1M,1510672,213.168
BFE,7.0,1M,2202958,230.319
BFE,8.0,1M,2821060,249.551
BFE,9.0,1M,3487454,271.412
BFE,10.0,1M,4262474,303.395
BFE,2.0,2M,543152,308.272
BFE,3.0,2M,1348172,365.246
BFE,4.0,2M,2677062,422.264
BFE,5.0,2M,4757840,481.101
BFE,6.0,2M,6035050,524.83
BFE,7.0,2M,8807282,619.277
BFE,8.0,2M,11276418,703.044
BFE,9.0,2M,13939396,820.373
BFE,10.0,2M,17038696,905.023
BFE,2.0,4M,2172802,712.464
BFE,3.0,4M,5392428,873.937
BFE,4.0,4M,10703896,1033.274
BFE,5.0,4M,19020528,1387.454
BFE,6.0,4M,24126164,1574.309
BFE,7.0,4M,35219890,1982.099
BFE,8.0,4M,45089312,2319.414
BFE,9.0,4M,55722874,2704.583
BFE,10.0,4M,68121160,2993.171
BFE,2.0,8M,8688234,1667.241
BFE,3.0,8M,21556968,2119.12
BFE,4.0,8M,42779824,2955.688
BFE,5.0,8M,76032814,4184.299
BFE,6.0,8M,96448754,5043.598
BFE,7.0,8M,140755352,7243.104
BFE,8.0,8M,180170340,9926.361
BFE,9.0,8M,222665686,10169.423
BFE,10.0,8M,272195122,13767.473

